show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,soup
80133552,Movie,virdas:abroadunderstanding,marcusraboy,virdas,United States,25-Apr-17,2017.0,TV-MA,66 min,stand-upcomedy,"comedianvirdastacklesnationalism,globalism,goodfoodandbadpoliticsintwocleverlycrosscutperformancesinnewyorkandnewdelhi.","virdas:abroadunderstanding marcusraboy virdas stand-upcomedy comedianvirdastacklesnationalism,globalism,goodfoodandbadpoliticsintwocleverlycrosscutperformancesinnewyorkandnewdelhi."
80052683,Movie,democrats,camillanielsson,,"Denmark, Zimbabwe",25-Apr-16,2014.0,NR,99 min,"documentaries,internationalmovies","afterzimbabwe'sdisputed2008electionresults,politicalenemiesareaskedtowriteanewconstitutionandsavetheircountryfromableakfuture.","democrats camillanielsson  documentaries,internationalmovies afterzimbabwe'sdisputed2008electionresults,politicalenemiesareaskedtowriteanewconstitutionandsavetheircountryfromableakfuture."
81077451,Movie,fireflies,sabalsinghshekawat,"rahulkhanna,arjunmathur,shivanighai,monicadogra,aadyabedi",India,24-Apr-19,2013.0,TV-MA,99 min,"dramas,independentmovies,internationalmovies","grapplingwithloveandlossintheirrespectivelives,twoestrangedbrothersmustconfronttheirtraumatic,unresolvedpastwhentheycrosspaths.","fireflies sabalsinghshekawat rahulkhanna,arjunmathur,shivanighai,monicadogra,aadyabedi dramas,independentmovies,internationalmovies grapplingwithloveandlossintheirrespectivelives,twoestrangedbrothersmustconfronttheirtraumatic,unresolvedpastwhentheycrosspaths."
81014345,Movie,furthestwitness,adamdelgiudice,"aaronstanford,terireeves,seanpatrickflanery,forrestfyre,stevenmichaelquezada,paulblott,travishammer,ryanbegay,jermainewashington,vincentmcdaniel","United States, United Kingdom",24-Apr-19,2017.0,TV-MA,88 min,"dramas,thrillers","kylehelpspeopledisappear,butwhenacrazedkillerstartshuntingdownhislatestclient,hehastodecidewhathe'swillingtodotokeephersafe.","furthestwitness adamdelgiudice aaronstanford,terireeves,seanpatrickflanery,forrestfyre,stevenmichaelquezada,paulblott,travishammer,ryanbegay,jermainewashington,vincentmcdaniel dramas,thrillers kylehelpspeopledisappear,butwhenacrazedkillerstartshuntingdownhislatestclient,hehastodecidewhathe'swillingtodotokeephersafe."
80158976,Movie,kevinjames:neverdon'tgiveup,andyfickman,kevinjames,United States,24-Apr-18,2018.0,PG,62 min,stand-upcomedy,"kevinjamesmakeshislong-awaitedreturntostand-upinthisfamily-friendlyspecial,dishingonfatherhood,fans,hisdisdainforallergiesandmore.","kevinjames:neverdon'tgiveup andyfickman kevinjames stand-upcomedy kevinjamesmakeshislong-awaitedreturntostand-upinthisfamily-friendlyspecial,dishingonfatherhood,fans,hisdisdainforallergiesandmore."
80238655,Movie,themagicpill,roberttate,"peteevans,williamdavis,lorencordain","United States, Australia, South Africa, United Kingdom",24-Apr-18,2017.0,TV-PG,90 min,documentaries,"doctors,farmers,chefsandothersweighinonthecontroversialketogenicdietanditspotentialtoeradicatecommonillnesses.","themagicpill roberttate peteevans,williamdavis,lorencordain documentaries doctors,farmers,chefsandothersweighinonthecontroversialketogenicdietanditspotentialtoeradicatecommonillnesses."
80986854,TV Show,ithinkyoushouldleavewithtimrobinson,,"timrobinson,andysamberg,samrichardson,willforte,fredwillard,cecilystrong,timheidecker,kateberlant",United States,23-Apr-19,2019.0,TV-MA,1 Season,tvcomedies,thereisnosuchthingasanordinaryinteractioninthisoffbeatsketchcomedyseriesthatfeaturesadeeprosterofgueststars.,"ithinkyoushouldleavewithtimrobinson  timrobinson,andysamberg,samrichardson,willforte,fredwillard,cecilystrong,timheidecker,kateberlant tvcomedies thereisnosuchthingasanordinaryinteractioninthisoffbeatsketchcomedyseriesthatfeaturesadeeprosterofgueststars."
80995078,Movie,littlesinghaminlondon,prakashsatam,,,22-Apr-19,2019.0,TV-Y7,66 min,"children&familymovies,comedies","littlesinghamisinlondontomeetthequeen,butwhenthefamedkohinoordiamondgetsstolen,thekidcopgoesonawild,citywidehuntforthethief.","littlesinghaminlondon prakashsatam  children&familymovies,comedies littlesinghamisinlondontomeetthequeen,butwhenthefamedkohinoordiamondgetsstolen,thekidcopgoesonawild,citywidehuntforthethief."
80170611,TV Show,fangbone,,"taylorabrahamse,colindoyle,juanchioran,kathleenlaskey,staceydepass,mikekiss",Canada,22-Apr-17,2016.0,TV-Y7,1 Season,"kids'tv,tvcomedies","magicallytransportedfromfar-offskullbania,ayoungbarbarianteamsupwithanoddthird-gradertoprotecthishomelandfromanevilsorcerer.","fangbone  taylorabrahamse,colindoyle,juanchioran,kathleenlaskey,staceydepass,mikekiss kids'tv,tvcomedies magicallytransportedfromfar-offskullbania,ayoungbarbarianteamsupwithanoddthird-gradertoprotecthishomelandfromanevilsorcerer."
80003150,Movie,secretsofalthorp-thespencers,kasiauscinska,samuelwest,United States,22-Apr-17,2013.0,TV-PG,54 min,"documentaries,internationalmovies","princessdiana'sbrother,charles,theninthearlspencer,leadsatourofalthorphouse,themanorthespencerfamilyhascalledhomefor500years.","secretsofalthorp-thespencers kasiauscinska samuelwest documentaries,internationalmovies princessdiana'sbrother,charles,theninthearlspencer,leadsatourofalthorphouse,themanorthespencerfamilyhascalledhomefor500years."
70296578,Movie,secretsofscotlandyard,susannahward,samuelwest,United Kingdom,22-Apr-17,2013.0,TV-14,55 min,documentaries,"revisitfamouscasesandexplorethehistoryofscotlandyard,oneoftheworld'soldestdetectiveforcesandanamesynonymouswithcrimesolving.","secretsofscotlandyard susannahward samuelwest documentaries revisitfamouscasesandexplorethehistoryofscotlandyard,oneoftheworld'soldestdetectiveforcesandanamesynonymouswithcrimesolving."
70296574,Movie,secretsofselfridges,samtaplin,samuelwest,United States,22-Apr-17,2014.0,TV-PG,55 min,documentaries,americanharrygordonselfridgeintroducedlondonerstoanewretailmodelthatmadeshoppinglessofapracticalpursuitandmoreofanadventure.,secretsofselfridges samtaplin samuelwest documentaries americanharrygordonselfridgeintroducedlondonerstoanewretailmodelthatmadeshoppinglessofapracticalpursuitandmoreofanadventure.
70309257,Movie,secretsofundergroundlondon,"vickymatthews,garethsacala",samuelwest,United Kingdom,22-Apr-17,2014.0,TV-PG,55 min,"documentaries,internationalmovies","expertsexaminetheruinsandrelicshiddenbeneathlondon'ssurface,unearthingaromanamphitheater,plaguepits,airraidsheltersandmore.","secretsofundergroundlondon vickymatthews,garethsacala samuelwest documentaries,internationalmovies expertsexaminetheruinsandrelicshiddenbeneathlondon'ssurface,unearthingaromanamphitheater,plaguepits,airraidsheltersandmore."
80012520,Movie,secretsofwestminster,louisewardle,samuelwest,"United States, United Kingdom",22-Apr-17,2014.0,TV-PG,55 min,"documentaries,internationalmovies","takeaninsider'stourofparliament,bigbenandwestminsterabbeytodiscoverthelittle-knownhistoryandpageantryofthesefamousbuildings.","secretsofwestminster louisewardle samuelwest documentaries,internationalmovies takeaninsider'stourofparliament,bigbenandwestminsterabbeytodiscoverthelittle-knownhistoryandpageantryofthesefamousbuildings."
80061161,Movie,catchingthesun,shalinikantayya,,"China, Germany, India, United States",22-Apr-16,2015.0,TV-14,74 min,documentaries,thisdocumentaryexplorestheworldwideeconomicsoftheburgeoningsolarenergyindustryanditsimpactonhopefuljobseekersintheunitedstates.,catchingthesun shalinikantayya  documentaries thisdocumentaryexplorestheworldwideeconomicsoftheburgeoningsolarenergyindustryanditsimpactonhopefuljobseekersintheunitedstates.
80082862,Movie,pattonoswalt:talkingforclapping,,pattonoswalt,United States,22-Apr-16,2016.0,TV-MA,66 min,stand-upcomedy,"onstageinsanfrancisco,thecomediancoverstopicslikeoldpeoplegettingdrugs,hisworststand-upset,gaypromsandahorriblebirthdayclown.","pattonoswalt:talkingforclapping  pattonoswalt stand-upcomedy onstageinsanfrancisco,thecomediancoverstopicslikeoldpeoplegettingdrugs,hisworststand-upset,gaypromsandahorriblebirthdayclown."
70225722,TV Show,life,,davidattenborough,"United Kingdom, United States, Greece, Italy, Germany",22-Apr-15,2009.0,TV-PG,1 Season,"britishtvshows,docuseries,internationaltvshows",discoverthegloriousvarietyoflifeonearthandthespectacularandextraordinarytacticsanimalsandplantshavedevelopedtostayalive.,"life  davidattenborough britishtvshows,docuseries,internationaltvshows discoverthegloriousvarietyoflifeonearthandthespectacularandextraordinarytacticsanimalsandplantshavedevelopedtostayalive."
70266023,TV Show,lifeonlocation,,davidattenborough,United States,22-Apr-15,2009.0,TV-G,1 Season,"britishtvshows,docuseries,science&naturetv","membersofthebbc's""life""productioncrewgobehindthescenestoexplainjustwhatittooktocapturekeysequencesoftheprogram.","lifeonlocation  davidattenborough britishtvshows,docuseries,science&naturetv membersofthebbc's""life""productioncrewgobehindthescenestoexplainjustwhatittooktocapturekeysequencesoftheprogram."
80045629,TV Show,nature'sgreatevents:diaries,,davidattenborough,"United States, United Kingdom",22-Apr-15,2009.0,TV-PG,1 Season,"britishtvshows,docuseries,science&naturetv",lookbehindthescenesofthiswildlifedocumentaryseriesthatexamineshowanimalsaroundtheworldadapttochaoticnaturalphenomena.,"nature'sgreatevents:diaries  davidattenborough britishtvshows,docuseries,science&naturetv lookbehindthescenesofthiswildlifedocumentaryseriesthatexamineshowanimalsaroundtheworldadapttochaoticnaturalphenomena."
70219642,TV Show,planetearth:thecompletecollection,alastairfothergill,davidattenborough,United Kingdom,22-Apr-15,2006.0,TV-PG,1 Season,"britishtvshows,docuseries,internationaltvshows",thislandmarkseriestransportsnatureloversfromthehimalayanmountainstothedepthsoftheoceanandeverywhereinbetween.,"planetearth:thecompletecollection alastairfothergill davidattenborough britishtvshows,docuseries,internationaltvshows thislandmarkseriestransportsnatureloversfromthehimalayanmountainstothedepthsoftheoceanandeverywhereinbetween."
81030755,Movie,thelastresort,"dennisscholl,kareemtabsch",,United States,21-Apr-19,2018.0,TV-14,70 min,documentaries,"inthewaningdaysofthe70s,twoyoungphotographersdocumentthejewishretireeswhodominatedthesunnyshoresofsouthbeach.","thelastresort dennisscholl,kareemtabsch  documentaries inthewaningdaysofthe70s,twoyoungphotographersdocumentthejewishretireeswhodominatedthesunnyshoresofsouthbeach."
80115671,TV Show,girlboss,,"brittrobertson,elliereed,johnnysimmons,alphonsomcauley",United States,21-Apr-17,2017.0,TV-MA,1 Season,tvcomedies,"rebelliousandbroke,sophiastumblesintocreatinganonlinebusinessandlearnshowtobetheboss.acomedyinspiredbythebest-sellingmemoir.","girlboss  brittrobertson,elliereed,johnnysimmons,alphonsomcauley tvcomedies rebelliousandbroke,sophiastumblesintocreatinganonlinebusinessandlearnshowtobetheboss.acomedyinspiredbythebest-sellingmemoir."
80115676,TV Show,hotgirlswanted:turnedon,"jillbauer,ronnagradus,rashidajones",,United States,21-Apr-17,2017.0,TV-MA,1 Season,docuseries,"personalstoriesrevealhowtheintersectionofsex,technologyandintimaterelationshipsisrewiringusinfundamentalways.","hotgirlswanted:turnedon jillbauer,ronnagradus,rashidajones  docuseries personalstoriesrevealhowtheintersectionofsex,technologyandintimaterelationshipsisrewiringusinfundamentalways."
80118916,Movie,sandcastle,fernandocoimbra,"nicholashoult,loganmarshall-green,henrycavill,glenpowell,neilbrownjr.,beauknapp,sammysheik,gonzalomenendez",United States,21-Apr-17,2017.0,TV-MA,113 min,"action&adventure,dramas,independentmovies","aftertheinvasionofiraqin2003,areluctantsoldier'splatoonisdispatchedonadangerousmissiontorepairahostilevillage'swatersystem.","sandcastle fernandocoimbra nicholashoult,loganmarshall-green,henrycavill,glenpowell,neilbrownjr.,beauknapp,sammysheik,gonzalomenendez action&adventure,dramas,independentmovies aftertheinvasionofiraqin2003,areluctantsoldier'splatoonisdispatchedonadangerousmissiontorepairahostilevillage'swatersystem."
80146759,Movie,tramps,adamleon,"callumturner,gracevanpatten,michalvondel,mikebirbiglia,margaretcolin,louiscancelmi,rachelzeiger-haag,danemartinez",United States,21-Apr-17,2017.0,TV-MA,83 min,"independentmovies,romanticmovies","pulledintoashadybriefcaseswapfordifferentreasons,youngstrangersdannyandelliespendaneventfulnighttogetherwhenthedealgoeswrong.","tramps adamleon callumturner,gracevanpatten,michalvondel,mikebirbiglia,margaretcolin,louiscancelmi,rachelzeiger-haag,danemartinez independentmovies,romanticmovies pulledintoashadybriefcaseswapfordifferentreasons,youngstrangersdannyandelliespendaneventfulnighttogetherwhenthedealgoeswrong."
81073387,Movie,afortunateman,billeaugust,"esbensmed,katrinerosenthal,benjaminkitter,juliechristiansen,tommykenter,tammiøst,rasmusbjerg,olelemmeke,sarahviktoriabjerregaard,andershove,jensalbinus",Denmark,20-Apr-19,2018.0,TV-14,168 min,"dramas,internationalmovies","agiftedengineerfleeshisaustererootstopursuewealthandsuccessamongcopenhagen'selite,butthepridepropellinghimthreatenstobehisruin.","afortunateman billeaugust esbensmed,katrinerosenthal,benjaminkitter,juliechristiansen,tommykenter,tammiøst,rasmusbjerg,olelemmeke,sarahviktoriabjerregaard,andershove,jensalbinus dramas,internationalmovies agiftedengineerfleeshisaustererootstopursuewealthandsuccessamongcopenhagen'selite,butthepridepropellinghimthreatenstobehisruin."
80213712,Movie,grassisgreener,fabfivefreddie,,,20-Apr-19,2019.0,TV-MA,98 min,documentaries,itlitupjazzandhip-hop–andignitedawarondrugssteepedinracialinjustice.expertsexploreamerica'scomplicatedrelationshipwithweed.,grassisgreener fabfivefreddie  documentaries itlitupjazzandhip-hop–andignitedawarondrugssteepedinracialinjustice.expertsexploreamerica'scomplicatedrelationshipwithweed.
80207606,Movie,paperyear,rebeccaaddelman,"hamishlinklater,evehewson,avanjogia,andiemacdowell",Canada,20-Apr-19,2018.0,TV-MA,89 min,"dramas,independentmovies,romanticmovies","ayoungnewlywedtriestokeepherrelationshipafloatafterdevelopingfeelingsforherolder,tvwriterboss.","paperyear rebeccaaddelman hamishlinklater,evehewson,avanjogia,andiemacdowell dramas,independentmovies,romanticmovies ayoungnewlywedtriestokeepherrelationshipafloatafterdevelopingfeelingsforherolder,tvwriterboss."
80239640,TV Show,alovesobeautiful,,"huyitian,shenyue,gaozhiting,wangziwei,zhanghehaozhen,sunning,monicalv",,20-Apr-18,2017.0,TV-14,1 Season,"internationaltvshows,romantictvshows,tvdramas","theupsanddownsofschool,familyandgrowinguptesttheaffectionbetweenabuddingartistandherhandsomebutindifferentclassmateandneighbor.","alovesobeautiful  huyitian,shenyue,gaozhiting,wangziwei,zhanghehaozhen,sunning,monicalv internationaltvshows,romantictvshows,tvdramas theupsanddownsofschool,familyandgrowinguptesttheaffectionbetweenabuddingartistandherhandsomebutindifferentclassmateandneighbor."
80240024,TV Show,clubfridaytobecontinued-friend&enemy,,"wanidatermthanaporn,apinyasakuljaroensuk,golfpichayanitipaisankul,thassapakhsu",,20-Apr-18,2016.0,TV-MA,1 Season,"internationaltvshows,romantictvshows,tvdramas","alovetrianglespiralsoutofcontrol,wreakinghavoconacouple'srelationshipandafriendshipbetweentwowomen.","clubfridaytobecontinued-friend&enemy  wanidatermthanaporn,apinyasakuljaroensuk,golfpichayanitipaisankul,thassapakhsu internationaltvshows,romantictvshows,tvdramas alovetrianglespiralsoutofcontrol,wreakinghavoconacouple'srelationshipandafriendshipbetweentwowomen."
80239865,TV Show,clubfridaytobecontinued-thepromise,,"jirayula-ongmanee,focusjirakul",,20-Apr-18,2016.0,TV-MA,1 Season,"internationaltvshows,romantictvshows,tvdramas","twoyoungloversvowtostayfriendsthroughthickandthin,butseparationteststheirbonduntilfateallowsthemtoreunite.","clubfridaytobecontinued-thepromise  jirayula-ongmanee,focusjirakul internationaltvshows,romantictvshows,tvdramas twoyoungloversvowtostayfriendsthroughthickandthin,butseparationteststheirbonduntilfateallowsthemtoreunite."
80192186,Movie,dude,oliviamilch,"lucyhale,kathrynprescott,alexandrashipp,awkwafina,alexwolff,brookesmith,jerrymackinnon,ronenrubenstein,satyabhabha,sydneylucas",United States,20-Apr-18,2018.0,TV-MA,97 min,"comedies,dramas,independentmovies",fourbestfriendsnavigatelossandmajorlifechanges–andsmokealotofweed–duringtheirlasttwoweeksofhighschool.,"dude oliviamilch lucyhale,kathrynprescott,alexandrashipp,awkwafina,alexwolff,brookesmith,jerrymackinnon,ronenrubenstein,satyabhabha,sydneylucas comedies,dramas,independentmovies fourbestfriendsnavigatelossandmajorlifechanges–andsmokealotofweed–duringtheirlasttwoweeksofhighschool."
80216834,Movie,kodachrome,markraso,"edharris,jasonsudeikis,elizabetholsen","Canada, United States",20-Apr-18,2018.0,TV-MA,105 min,"comedies,dramas","arecordcompanyexecjoinshisestrangeddad,afamousphotographerwho'sdying,onaroadtriptothelastlabstilldevelopingkodachromefilm.","kodachrome markraso edharris,jasonsudeikis,elizabetholsen comedies,dramas arecordcompanyexecjoinshisestrangeddad,afamousphotographerwho'sdying,onaroadtriptothelastlabstilldevelopingkodachromefilm."
80174436,Movie,mercury13,"davidsington,heatherwalsh",,United States,20-Apr-18,2018.0,TV-PG,79 min,documentaries,"afterrigoroustestingin1961,asmallgroupofskilledfemalepilotsareaskedtostepasidewhenonlymenareselectedforspaceflight.","mercury13 davidsington,heatherwalsh  documentaries afterrigoroustestingin1961,asmallgroupofskilledfemalepilotsareaskedtostepasidewhenonlymenareselectedforspaceflight."
70241596,Movie,mac&devingotohighschool,dylanc.brown,"snoopdogg,wizkhalifa,mikeepps,teairramari,derekkane,luenell,tenipanosian,pauliacono,andymilonakis,mystikal",United States,20-Apr-16,2012.0,R,76 min,comedies,"devinoverstreetmaybetheclassvaledictorian,buthehasn'thadmuchlifeexperience.entermacjohnson,a10th-yearseniorandweeddealer.","mac&devingotohighschool dylanc.brown snoopdogg,wizkhalifa,mikeepps,teairramari,derekkane,luenell,tenipanosian,pauliacono,andymilonakis,mystikal comedies devinoverstreetmaybetheclassvaledictorian,buthehasn'thadmuchlifeexperience.entermacjohnson,a10th-yearseniorandweeddealer."
80174097,Movie,boybye,chrisstokes,"wendyraquelrobinson,rossfleming,shondrellaavery,tammytownsend,omargooding,tracydavis,veronikabozeman,kellyperine,valariepettiford",United States,2-Apr-19,2016.0,TV-MA,86 min,"comedies,romanticmovies","singleentrepreneurveronicafinallystartstobelieveinloveaftermeetingsexylance,butshesoondiscovershe'shidingsomethingfromher.","boybye chrisstokes wendyraquelrobinson,rossfleming,shondrellaavery,tammytownsend,omargooding,tracydavis,veronikabozeman,kellyperine,valariepettiford comedies,romanticmovies singleentrepreneurveronicafinallystartstobelieveinloveaftermeetingsexylance,butshesoondiscovershe'shidingsomethingfromher."
81076749,Movie,ekladkikodekhatohaisalaga,shellychopradhar,"anilkapoor,sonamkapoor,rajkummarrao,juhichawla,abhishekduhan,reginacassandra,madhumaltikapoor,seemapahwa,brijendrakala,alkabadolakaushal",India,2-Apr-19,2019.0,TV-14,120 min,"comedies,dramas,internationalmovies","asherfamilyseekstomarryheroffandahopefulwriterpursuesher,asmall-townwomanstrugglestorevealthelong-hiddentruthaboutwhosheloves.","ekladkikodekhatohaisalaga shellychopradhar anilkapoor,sonamkapoor,rajkummarrao,juhichawla,abhishekduhan,reginacassandra,madhumaltikapoor,seemapahwa,brijendrakala,alkabadolakaushal comedies,dramas,internationalmovies asherfamilyseekstomarryheroffandahopefulwriterpursuesher,asmall-townwomanstrugglestorevealthelong-hiddentruthaboutwhosheloves."
81066961,Movie,jagat,shanjeykumarperumal,"harvindraj,jibrailrajhula,tineshsarathikrishnan,kubenmahadevan,senthilkumaranmuniandy",Malaysia,2-Apr-19,2015.0,TV-14,76 min,"dramas,internationalmovies","inearly1990smalaysia,atamilianboyfacespressurefromhisimmigrantfathertofocusonschoolbutisdrawntohisuncles’livesofcrime.","jagat shanjeykumarperumal harvindraj,jibrailrajhula,tineshsarathikrishnan,kubenmahadevan,senthilkumaranmuniandy dramas,internationalmovies inearly1990smalaysia,atamilianboyfacespressurefromhisimmigrantfathertofocusonschoolbutisdrawntohisuncles’livesofcrime."
80174687,Movie,kevinhart:irresponsible,lesliesmall,kevinhart,United States,2-Apr-19,2019.0,TV-MA,60 min,stand-upcomedy,"asafatherofthreeonhissecondmarriage,kevinhartprovesthatbeinghimisindeedatallorderinafreshspecialinspiredbyhisownmistakes.","kevinhart:irresponsible lesliesmall kevinhart stand-upcomedy asafatherofthreeonhissecondmarriage,kevinhartprovesthatbeinghimisindeedatallorderinafreshspecialinspiredbyhisownmistakes."
80237428,TV Show,lapiloto,,"liviabrito,juaneduardocolucho,arapbethke,maríafernandayépes,alejandronones,maríadelafuente,verónicamontes,natashadomínguez,maríafernandagarcía,mauricioaspe,stephaniesalas,tommyvasquez,macarenaachaga",Mexico,2-Apr-18,2017.0,TV-MA,1 Season,"crimetvshows,internationaltvshows,spanish-languagetvshows","dreamingherwholelifeofbecomingapilot,yolandafindsworkasaflightattendant,unawareshe'llsoonbethrustintoadrugsmugglingoperation.","lapiloto  liviabrito,juaneduardocolucho,arapbethke,maríafernandayépes,alejandronones,maríadelafuente,verónicamontes,natashadomínguez,maríafernandagarcía,mauricioaspe,stephaniesalas,tommyvasquez,macarenaachaga crimetvshows,internationaltvshows,spanish-languagetvshows dreamingherwholelifeofbecomingapilot,yolandafindsworkasaflightattendant,unawareshe'llsoonbethrustintoadrugsmugglingoperation."
80015799,Movie,goodkill,andrewniccol,"ethanhawke,januaryjones,brucegreenwood,zoëkravitz,jakeabel,ryanmontano,dylankenin,stafforddouglas",United States,2-Apr-17,2014.0,R,103 min,dramas,"astommyeganpilotsarmeddronesoverafghanistanfromthesafecomfortoflasvegas,theremotenatureofhisworkbeginstoraisemoralquestions.","goodkill andrewniccol ethanhawke,januaryjones,brucegreenwood,zoëkravitz,jakeabel,ryanmontano,dylankenin,stafforddouglas dramas astommyeganpilotsarmeddronesoverafghanistanfromthesafecomfortoflasvegas,theremotenatureofhisworkbeginstoraisemoralquestions."
80036657,Movie,thedtrain,"jarradpaul,andrewmogel","jackblack,jamesmarsden,kathrynhahn,jeffreytambor,russellposner,henryzebrowski,kylebornheimer,mikewhite","United Kingdom, United States",2-Apr-17,2015.0,R,101 min,comedies,aloserinchargeofplanninghishighschoolclass's20-yearreunionthinkshe'sscoredamajorcoupwhenhegetsamarginallyfamousalumtoattend.,"thedtrain jarradpaul,andrewmogel jackblack,jamesmarsden,kathrynhahn,jeffreytambor,russellposner,henryzebrowski,kylebornheimer,mikewhite comedies aloserinchargeofplanninghishighschoolclass's20-yearreunionthinkshe'sscoredamajorcoupwhenhegetsamarginallyfamousalumtoattend."
81035861,Movie,abdomota,,mohamedramadan,Egypt,19-Apr-19,2012.0,TV-MA,100 min,"action&adventure,dramas,internationalmovies","followingthemysteriousdeathofhisparents,ayoungmanfindshimselfenmeshedinthedarkworldofdrugsandcrime.","abdomota  mohamedramadan action&adventure,dramas,internationalmovies followingthemysteriousdeathofhisparents,ayoungmanfindshimselfenmeshedinthedarkworldofdrugsandcrime."
81037733,Movie,brampton'sown,michaeldoneger,"alexrussell,rosemciver,jeansmart,scottporter,kevinlinehan,spencergrammer,carterhastings,rileyvoelkel,johngetz",United States,19-Apr-19,2018.0,TV-MA,90 min,"dramas,romanticmovies,sportsmovies","after12yearsintheminors,astrugglingbaseballplayerretires,returnshomeandfacesthelastpersonhestruckoutwith–hisex-girlfriend.","brampton'sown michaeldoneger alexrussell,rosemciver,jeansmart,scottporter,kevinlinehan,spencergrammer,carterhastings,rileyvoelkel,johngetz dramas,romanticmovies,sportsmovies after12yearsintheminors,astrugglingbaseballplayerretires,returnshomeandfacesthelastpersonhestruckoutwith–hisex-girlfriend."
81010166,Movie,brenébrown:thecalltocourage,sandrarestrepo,brenébrown,,19-Apr-19,2019.0,TV-14,77 min,documentaries,"withhumorandempathy,brenébrowndiscusseswhatittakestochoosecourageovercomfortinaculturedefinedbyscarcity,fearanduncertainty.","brenébrown:thecalltocourage sandrarestrepo brenébrown documentaries withhumorandempathy,brenébrowndiscusseswhatittakestochoosecourageovercomfortinaculturedefinedbyscarcity,fearanduncertainty."
80112518,Movie,"i,danielblake",kenloach,"davejohns,hayleysquires,brianashann,dylanmckiernan,katerutter,sharonpercy,kemasikazwe,stevenrichens","United Kingdom, France, Belgium",19-Apr-19,2016.0,R,100 min,"dramas,independentmovies","whilefightingforhiswelfarebenefitsfollowingajob-endingheartattack,awidowedcarpenterbefriendsasinglemotherinasimilarplight.","i,danielblake kenloach davejohns,hayleysquires,brianashann,dylanmckiernan,katerutter,sharonpercy,kemasikazwe,stevenrichens dramas,independentmovies whilefightingforhiswelfarebenefitsfollowingajob-endingheartattack,awidowedcarpenterbefriendsasinglemotherinasimilarplight."
81072829,TV Show,koone,,"aaronyan,jirowang,calvinka-singchen,dansontang,tsaiyi-chen,alienhuang",Taiwan,19-Apr-19,2005.0,TV-MA,1 Season,"internationaltvshows,tvaction&adventure,tvcomedies","giftedwithspecialpowers,fightingskillsandslickhair,therowdykoonenavigatestoughfriendshipsandhighschoolromance.","koone  aaronyan,jirowang,calvinka-singchen,dansontang,tsaiyi-chen,alienhuang internationaltvshows,tvaction&adventure,tvcomedies giftedwithspecialpowers,fightingskillsandslickhair,therowdykoonenavigatestoughfriendshipsandhighschoolromance."
80198950,TV Show,lunatics,,chrislilley,Australia,19-Apr-19,2019.0,TV-MA,1 Season,"internationaltvshows,tvcomedies",thismockumentaryseriesfollowsthepeculiarlivesofsixeccentric–andsometimesobscene–misfitswhomarchtotheirownbeat.,"lunatics  chrislilley internationaltvshows,tvcomedies thismockumentaryseriesfollowsthepeculiarlivesofsixeccentric–andsometimesobscene–misfitswhomarchtotheirownbeat."
81033430,Movie,musicteacher,sarthakdasgupta,"manavkaul,amritabagchi,divyadutta,neenagupta,niharikalyradutt,k.c.shankar",India,19-Apr-19,2019.0,TV-14,102 min,"dramas,independentmovies,internationalmovies",adejectedsmall-townmusicteachergrappleswithguiltandregretwhenhisex-pupilwhooncelovedhimreturnshomeasthestarhealwayswantedtobe.,"musicteacher sarthakdasgupta manavkaul,amritabagchi,divyadutta,neenagupta,niharikalyradutt,k.c.shankar dramas,independentmovies,internationalmovies adejectedsmall-townmusicteachergrappleswithguiltandregretwhenhisex-pupilwhooncelovedhimreturnshomeasthestarhealwayswantedtobe."
81072807,TV Show,mydearboy,,"rubylin,derekchang,leelee-zen,archiekao,yenyi-wen,chuchung-heng,aaronchen,greghan,wenchen-ling,zhangguang-chen",Taiwan,19-Apr-19,2017.0,TV-14,1 Season,"internationaltvshows,romantictvshows","heartbrokenandromanticallypessimistic,acommercialdirectormeetsayoungartistandteacheshimlife-changinglessonsaboutlove.","mydearboy  rubylin,derekchang,leelee-zen,archiekao,yenyi-wen,chuchung-heng,aaronchen,greghan,wenchen-ling,zhangguang-chen internationaltvshows,romantictvshows heartbrokenandromanticallypessimistic,acommercialdirectormeetsayoungartistandteacheshimlife-changinglessonsaboutlove."
80196883,TV Show,rilakkumaandkaoru,,"mikakotabe,sokimatsumoto,takayukiyamada,maikanazawa,shigerusugimoto,isseitakubo,kanakonishiyama,yuzuhakobayashi,masakomatsuno,kanaodaira,hitoshihonma,ayanokinashi","Japan, United States",19-Apr-19,2019.0,TV-PG,1 Season,"animeseries,internationaltvshows","herlifemightbealittlemundane,butkaorugetstogohometorilakkuma,herendearinglylazyroommatewhohappenstobeafuzzytoybear.","rilakkumaandkaoru  mikakotabe,sokimatsumoto,takayukiyamada,maikanazawa,shigerusugimoto,isseitakubo,kanakonishiyama,yuzuhakobayashi,masakomatsuno,kanaodaira,hitoshihonma,ayanokinashi animeseries,internationaltvshows herlifemightbealittlemundane,butkaorugetstogohometorilakkuma,herendearinglylazyroommatewhohappenstobeafuzzytoybear."
